industry,budget,mail_response_count,total_meet_count,mail_open_rate,website_visits,converted
SaaS,66757.56460804309,2,2,0.3381752656281173,6.0,1
Manufacturing,392246.203680493,0,0,0.1835363159584343,0.0,0
Healthcare,139062.3006170629,1,3,0.1032008666861594,3.0,1
Finance,44196.02921843218,0,0,0.0562643893066464,17.0,0
Finance,55401.3448136618,7,4,0.5560798502545644,19.0,1
Healthcare,135832.76312334364,5,3,0.3845483606044559,15.0,0
Finance,69572.6989101719,6,3,0.2855906561631711,25.0,1
Finance,41163.30404179071,5,4,0.1189054779762335,5.0,1
E-commerce,108204.35103914468,3,2,0.5186209117920816,9.0,1
SaaS,105540.02947667646,1,2,0.2599487135680978,18.0,0
Healthcare,69817.16428486988,5,6,0.3043863628287847,52.0,1
Manufacturing,55057.65463913136,11,3,0.466141637206062,29.0,1
Finance,196783.2404623992,4,3,0.2789046076929311,19.0,0
Manufacturing,43111.49133313204,5,4,0.3020741200526712,21.0,1
Healthcare,16175.413583024712,4,0,0.5835165397538564,58.0,0
E-commerce,56143.68812132731,7,2,0.241289693000895,17.0,0
SaaS,137276.8723444092,2,2,0.1553636707152584,13.0,0
E-commerce,136519.6212518747,2,0,0.1948975189983442,3.0,0
Manufacturing,39889.51236309821,1,0,0.0585525656326313,33.0,0
Healthcare,129854.5148006691,5,2,0.0899408606995668,49.0,0
Manufacturing,18429.39611498339,0,1,0.690566266502564,22.0,0
Healthcare,83497.85177938949,13,5,0.5204232222807468,15.0,1
Healthcare,94658.8934741617,2,2,0.4405809720156158,19.0,0
Healthcare,9806.207683040337,3,0,0.7246479468985992,68.0,0
SaaS,218281.42071540497,0,0,0.2409270607299727,4.0,0
Finance,21565.52426240172,5,0,0.8933767327880233,18.0,0
SaaS,40247.736575969895,4,5,0.2506963676245157,27.0,1
SaaS,46753.777345690185,10,9,0.401310831608554,30.0,1
E-commerce,29791.679681923863,10,6,0.3016205045334342,24.0,1
E-commerce,15150.862189166875,2,0,0.439961480342282,35.0,0
Healthcare,239278.0472257891,0,0,0.1653261457286306,3.0,0
Healthcare,370390.73780378746,0,0,0.2751648105615984,10.0,0
Healthcare,82273.35035613686,8,7,0.3839216903409417,19.0,1
Finance,98883.55715026136,8,5,0.3636991157152117,25.0,1
Finance,95773.61584944851,5,4,0.2835271940231726,12.0,1
Healthcare,19649.52581420285,2,0,0.2835271940231726,68.0,0
Healthcare,130755.37269024094,3,3,0.1546574938125372,24.0,0
Manufacturing,75473.97808651248,5,1,0.343315605028,24.0,0
SaaS,276101.2751698938,1,1,0.3806033439440326,4.0,0
Healthcare,43326.44815108909,6,2,0.2629953789490225,20.0,1
SaaS,15149.979321211136,1,1,0.5153551723972776,32.0,0
Finance,245663.2937988246,1,1,0.3963680786850913,7.0,1
Healthcare,14354.335011354213,2,0,0.7812577328863792,55.0,0
SaaS,55568.11452580547,3,4,0.1196998917623464,5.0,0
SaaS,25771.951498644536,5,1,0.5714646458004985,19.0,0
Healthcare,21070.983116262167,2,0,0.7749063285363983,28.0,0
Manufacturing,270814.1860951083,3,10,0.2453089703285663,14.0,1
E-commerce,24712.99954810813,2,0,0.1918132963787748,7.0,0
SaaS,48138.79104861859,8,4,0.2545129287755536,12.0,1
SaaS,79877.70487876574,2,2,0.249618794391248,16.0,1
SaaS,9000.639292381738,1,0,0.6429762416589011,53.0,0
Finance,33360.378932737374,1,0,0.6996275368295765,48.0,0
Healthcare,28606.133537675967,0,0,0.8234344345923835,30.0,0
Finance,275274.9517203529,1,4,0.2423770221294285,9.0,1
SaaS,82073.87573295033,0,0,0.1356623998706564,14.0,0
SaaS,38051.43534748472,4,5,0.2835271940231726,29.0,1
Finance,91729.83906561018,1,1,0.1717080100965403,18.0,0
Manufacturing,51396.60984229759,15,4,0.5994805424254085,18.0,1
Manufacturing,11606.418390279196,2,0,0.5429682141825666,55.0,0
SaaS,21688.272498404967,1,0,0.7339449139449018,33.0,0
SaaS,41977.2178888491,3,1,0.069254181468295,20.0,0
E-commerce,11409.558243727171,0,0,0.7829731746079869,57.0,0
Finance,22873.927153568657,2,0,0.895052606569505,66.0,0
E-commerce,35913.41087570852,7,1,0.2417386049761894,16.0,0
Finance,15332.880992690372,0,0,0.7520375410159832,65.0,1
E-commerce,217958.5446188608,0,0,0.161289526668686,1.0,0
Healthcare,101339.4641913323,3,3,0.1840253107023608,13.0,1
E-commerce,63776.7309210403,7,4,0.3545178337905157,14.0,1
Manufacturing,14299.586455321378,2,0,0.5316787732907929,38.0,0
Finance,221426.1185732993,4,8,0.2793782401270525,14.0,1
SaaS,100247.85277873297,3,1,0.1446518938050151,14.0,0
Manufacturing,13615.741079554948,1,0,0.7995157717692286,55.0,0
SaaS,69734.39659747419,7,2,0.3746875861344294,12.0,0
E-commerce,139916.77658228864,4,5,0.3421801969578419,6.0,1
SaaS,9711.292566644266,1,0,0.4773209907834811,76.0,1
Healthcare,97386.3922374017,5,3,0.2419054341954898,16.0,1
Healthcare,33727.9744936166,10,5,0.2353842548874528,18.0,1
Finance,22640.88530343199,2,0,0.5774324288267153,43.0,0
E-commerce,14614.477684120004,4,0,0.6706113290975749,44.0,0
Healthcare,420014.8735484144,1,2,0.1845907904805977,2.0,1
SaaS,182287.7302971541,0,0,0.1904557085260204,4.0,0
SaaS,79610.967869677,5,9,0.1582060810134998,35.0,1
SaaS,63400.690696204525,3,0,0.338483273104334,10.0,0
E-commerce,63692.47950815439,8,5,0.2171029414646165,34.0,1
Manufacturing,43442.11411600109,11,7,0.5316943997012719,18.0,1
Healthcare,74447.72810509594,2,0,0.1474132905852866,9.0,0
E-commerce,67746.613572174,5,4,0.379703799385344,29.0,1
E-commerce,311333.66216622945,3,4,0.3132517696163246,5.0,1
SaaS,145000.8773777752,2,1,0.3088033959775663,0.0,0
Manufacturing,35096.72138239408,3,1,0.2425368319646285,5.0,0
Finance,70309.22335122702,0,4,0.3114880892323501,13.0,0
Finance,9619.820329601913,5,2,0.2430840036062455,26.0,1
E-commerce,47747.97715192031,2,0,0.1204818234588761,4.0,0
Healthcare,87955.13488762667,7,2,0.1481840672747998,35.0,1
E-commerce,13122.021475019958,0,0,0.6902741979480878,37.0,0
E-commerce,20362.516039165377,5,0,0.1578816935191949,6.0,0
Finance,12872.935748169848,3,0,0.902615115748114,48.0,0
E-commerce,42206.20017575689,5,2,0.2835271940231726,20.0,1
Healthcare,289099.7870756373,0,0,0.3951625828514025,5.0,0
SaaS,59135.49541436432,0,0,0.0324434855346725,12.0,0
SaaS,36683.53590065441,1,0,0.1522267728384693,31.0,0
Manufacturing,13357.585180098013,2,2,0.3486576904198954,17.0,0
Finance,71580.73021579332,3,3,0.2835271940231726,9.0,0
SaaS,98683.94147609475,5,1,0.1291175264667789,24.0,0
SaaS,40712.3239412335,4,2,0.4999126799363024,6.0,0
SaaS,49130.2926587726,2,1,0.1954301796330117,9.0,0
SaaS,172869.48646291308,0,0,0.4874500263508842,20.0,0
Finance,35377.826953943746,4,2,0.3222676227678844,30.0,0
Healthcare,110487.89484628374,7,4,0.3276300787506179,17.0,1
Healthcare,30562.29834164424,1,2,0.3590828146774011,28.0,0
E-commerce,141361.2056642637,1,4,0.263112737288697,4.0,1
Healthcare,64926.30195821223,7,4,0.4163534634678298,23.0,1
Finance,439846.018807378,0,0,0.1982769768538959,8.0,0
Manufacturing,119180.64165881158,1,0,0.1445363822375689,1.0,0
Finance,79151.44868886178,6,4,0.2986051569116317,36.0,1
Manufacturing,265908.52044924884,2,1,0.4420868321178299,13.0,1
SaaS,206889.51654038925,0,0,0.3702897077999581,5.0,0
E-commerce,46173.86734290541,5,2,0.2724338833924676,13.0,0
Healthcare,362103.4113861218,0,0,0.256705464926499,6.0,0
Finance,13693.041705062284,2,0,0.8229309978444177,30.0,0
SaaS,247472.95961061792,2,2,0.2835271940231726,7.0,1
E-commerce,112070.94299861556,3,2,0.2233777351306182,12.0,1
SaaS,38599.956351438464,2,0,0.0867962179200901,11.0,0
Finance,268494.8669812021,5,2,0.2656899793107943,10.0,1
E-commerce,10137.946898997328,0,0,0.7970008552236945,38.0,0
E-commerce,162968.93363912805,1,1,0.2127960125791952,8.0,0
SaaS,148522.402810856,3,9,0.2764822997289416,3.0,1
E-commerce,43647.190308598205,4,5,0.3341797436807185,21.0,0
E-commerce,58365.299345241714,5,3,0.2474137861590881,17.0,1
SaaS,9842.656254775326,0,0,0.734515722424764,52.0,0
Finance,17917.397734056853,2,0,0.8398843334826431,22.0,0
SaaS,168357.67800481655,3,7,0.2994880169307302,16.0,1
Finance,175130.81026625435,1,1,0.1192369156322985,24.0,0
Healthcare,43632.38957795035,11,9,0.3239568828481123,34.0,1
Healthcare,43865.65339377191,2,1,0.2337215973278074,18.0,0
Finance,57788.94648362875,1,0,0.0742019096283067,34.0,0
Healthcare,61279.77345348923,1,3,0.4743860976713226,20.0,0
Finance,128444.0521436246,2,2,0.4266253905779918,9.0,1
E-commerce,12740.29639294565,1,1,0.5206863114693985,54.0,0
Manufacturing,122680.12419264906,4,2,0.1950010333674498,17.0,0
Finance,35694.26356377337,7,3,0.4284196276351948,13.0,1
Manufacturing,115596.14417263512,5,4,0.2799209689960599,8.0,1
SaaS,46955.36219667357,1,2,0.1245277367167774,12.0,0
Healthcare,50400.80370914505,3,0,0.1442165404365322,26.0,0
Finance,120509.68957539515,10,7,0.3375346261307226,21.0,1
SaaS,17942.705319820732,3,3,0.1149687863532484,20.0,1
E-commerce,11257.9808808522,3,2,0.246934515252655,12.0,0
SaaS,16255.02611273369,0,0,0.704115056843699,54.0,0
Finance,69946.8896161664,3,0,0.2962185849716771,12.0,0
Finance,153051.6791946551,9,8,0.299375836924233,31.0,1
Healthcare,50278.344476610095,5,1,0.3125992635590637,13.0,0
Healthcare,214560.17579683225,14,9,0.3663165019489242,39.0,1
Finance,77723.48860176075,2,0,0.0658764822740568,15.0,0
Healthcare,192825.64689834867,1,2,0.4157198839413792,7.0,1
E-commerce,34352.97260419567,7,6,0.4985169097624424,23.0,1
Manufacturing,193319.4026834877,2,2,0.0339606332919888,8.0,1
Healthcare,98209.91034063176,6,2,0.2880326495201961,18.0,1
Manufacturing,86157.77818168068,2,1,0.0891715993083311,11.0,0
Healthcare,161988.48371899215,0,0,0.0647822863390234,11.0,0
SaaS,210949.96510902848,2,4,0.4593066715355907,10.0,1
Finance,40104.88794689011,3,2,0.2111851333572211,15.0,0
SaaS,16902.6372245502,1,0,0.649553670048119,34.0,0
Manufacturing,91610.09280518546,0,0,0.0761726089628847,8.0,0
SaaS,38278.469889292086,0,0,0.0715407823893038,9.0,0
Healthcare,99349.76971272376,3,1,0.2610499151398533,7.0,0
SaaS,214057.9525634134,0,0,0.0757214050927694,3.0,0
Finance,74206.65218198083,3,1,0.2526468759879285,18.0,0
E-commerce,99579.92184398996,8,4,0.4280641560175161,25.0,1
SaaS,30150.31292883879,2,2,0.2472438575612022,23.0,0
Healthcare,49498.28646225968,2,0,0.2028264499068156,12.0,0
SaaS,11004.602997455902,2,0,0.767952090051091,80.0,0
SaaS,20739.939801052376,5,0,0.5366741939965209,44.0,0
Finance,17397.320919003112,0,0,0.8129649350710169,58.0,0
SaaS,193783.19282729927,2,1,0.1692886715414341,14.0,0
Finance,159169.96225887313,0,0,0.1295842740260734,13.0,0
SaaS,42654.88654741988,4,1,0.0971892413649602,15.0,0
E-commerce,92111.05519154471,5,1,0.2149118707144196,23.0,1
E-commerce,145580.36267943346,3,1,0.2566963060172454,24.0,0
SaaS,31281.266781212194,2,2,0.1217296587254424,15.0,0
SaaS,60545.0209710369,3,1,0.2814005570541168,11.0,0
Finance,248526.05921400417,4,7,0.4161707055100645,8.0,1
E-commerce,184188.55035063895,1,1,0.1126745229721364,4.0,0
Healthcare,78606.00771494856,8,1,0.5017014999015793,23.0,1
SaaS,24247.43348788542,3,2,0.2439855917257592,19.0,0
Healthcare,60551.64057211142,2,0,0.1811335296365246,12.0,0
Finance,63665.856819504144,11,6,0.2863669164312979,29.0,1
SaaS,7932.343511433364,2,0,0.8212186963706262,40.0,0
Finance,48973.348624708,2,3,0.3058174705545016,20.0,0
SaaS,77220.77689685056,4,7,0.3997383496025777,24.0,1
Healthcare,35579.40431405211,6,1,0.517538530699142,6.0,0
Finance,34696.33460072132,8,4,0.5106303463217423,25.0,1
SaaS,21833.98302721053,3,5,0.1798452903696456,13.0,1
Finance,46635.253170398086,2,3,0.2454855391803213,21.0,0
Healthcare,159897.1711957134,2,2,0.1745658270246045,12.0,0
SaaS,37311.22086971089,14,7,0.477588559030601,24.0,1
Finance,79797.9607160351,5,0,0.3824489561392615,19.0,0
E-commerce,15511.282496280626,0,0,0.686204330651823,35.0,0
Finance,236991.49874382952,2,5,0.2629911830245536,4.0,1
Finance,21726.074524094307,1,0,0.6482282289888829,29.0,0
SaaS,12005.559821418994,1,0,0.8711461145213605,39.0,0
Healthcare,127416.38497035956,5,3,0.2948745925058755,15.0,1
Finance,48821.62007497744,6,3,0.1380459480983968,20.0,1
Healthcare,183859.76519040152,2,2,0.4195046687205593,9.0,1
Healthcare,365967.9224841904,0,0,0.353737063225373,6.0,0
E-commerce,393095.4066355949,4,5,0.2879732265125251,10.0,1
Healthcare,61912.22722984866,3,1,0.1992131616581483,9.0,0
E-commerce,42850.5200523434,7,3,0.3284577360738614,15.0,1
E-commerce,30491.25522708953,0,0,0.0550155701809705,9.0,0
Healthcare,30756.252598460946,1,0,0.0753726285662907,18.0,0
Manufacturing,12577.251150469952,3,0,0.7135719240505225,52.0,0
Healthcare,15380.593708375867,0,0,0.638731193012025,53.0,0
Manufacturing,9000.838413020316,1,1,0.615588874657066,56.0,0
Finance,49226.82974099754,2,1,0.4493088166372564,14.0,0
SaaS,114948.53379205776,5,3,0.4286174640721274,15.0,1
SaaS,52203.60398576773,2,0,0.1437385868154548,12.0,0
Healthcare,41434.53622013513,8,7,0.2849218031210966,16.0,1
SaaS,30696.64930677575,5,3,0.1395262955953055,8.0,0
SaaS,277505.1767983493,0,0,0.3239981506646663,0.0,0
Finance,196323.0399273609,3,1,0.2023267539294329,10.0,1
Finance,126055.40930153614,2,0,0.156654231001568,13.0,0
SaaS,39724.208343046645,10,9,0.3524367092966806,33.0,1
SaaS,27487.41679824057,2,1,0.6821650373027938,64.0,0
Manufacturing,54264.681029095846,9,4,0.3477915692309925,29.0,1
E-commerce,23688.453110636336,7,4,0.3490105417323729,15.0,1
Manufacturing,57425.88897876637,2,3,0.4414600601749582,5.0,0
SaaS,94358.03680046204,5,1,0.3200210889652077,12.0,0
Healthcare,56959.71493420262,2,1,0.3072109893554183,9.0,0
Finance,32978.48237607138,9,5,0.24275936170155,34.0,1
E-commerce,67586.57378561585,6,4,0.2359855354145142,15.0,1
SaaS,28739.578389476115,10,2,0.2888241049218596,38.0,1
Finance,14922.170404951325,0,1,0.6839501527512006,54.0,0
Healthcare,77158.78356441003,0,0,0.3767839877406184,26.0,0
Manufacturing,211507.53999037895,1,0,0.1245575320664394,18.0,0
SaaS,9034.941366914474,1,0,0.3743104322852428,30.0,0
Healthcare,133049.75296282506,1,0,0.1153716255675603,2.0,0
SaaS,85258.17197151193,4,2,0.2242878672264939,9.0,1
Finance,55018.14317155584,3,1,0.557896080902351,20.0,0
Healthcare,394158.2962871734,0,0,0.1344723245555837,5.0,0
Healthcare,11732.800988485464,1,0,0.697972688024983,51.0,0
Finance,49455.39838394797,3,4,0.3022473630051976,25.0,0
E-commerce,9170.063935029222,2,0,0.5989281274508287,43.0,0
Healthcare,15475.9248163708,4,0,0.8250378683323365,41.0,0
E-commerce,101892.10140123416,0,0,0.0950865086237545,18.0,0
E-commerce,135467.2050531199,0,0,0.3138965295699459,6.0,0
Finance,12141.793875902256,8,9,0.3617386094795195,29.0,1
SaaS,58321.58985762675,5,6,0.1427674976866247,27.0,1
SaaS,17867.65545791884,1,0,0.8238697520715311,19.0,0
E-commerce,37435.15665771524,2,1,0.1239155729448712,23.0,0
Finance,218118.52473829276,5,6,0.237119402880959,24.0,1
SaaS,27758.049683917543,12,6,0.4150217173341168,19.0,1
SaaS,41916.47758072572,5,1,0.2711774487835343,17.0,0
Healthcare,26382.55591526333,0,0,0.6840822273119906,40.0,0
Finance,59329.74574114217,10,15,0.2982911551419342,46.0,1
SaaS,216376.25146244533,5,3,0.3123689486339712,21.0,1
SaaS,18069.328396793306,1,0,0.4583996000576306,32.0,0
Healthcare,93658.62358543849,1,0,0.1075117808869732,7.0,0
SaaS,144897.2958542537,1,0,0.2676538527480903,8.0,0
Healthcare,197157.39937907355,0,0,0.1629525912912995,5.0,0
SaaS,19194.063108013084,10,2,0.2134903909003224,15.0,1
Finance,496947.9797660859,1,2,0.1493105067315518,18.0,1
E-commerce,9649.076404778683,2,1,0.6123065908344681,35.0,0
Healthcare,100262.78541379696,3,0,0.1639557894323987,25.0,0
Healthcare,13554.364424893663,2,1,0.7045315290864234,9.0,0
Finance,120905.75279976332,6,5,0.214889857598036,24.0,1
Finance,123432.38049119894,6,4,0.2631905398855134,18.0,1
SaaS,12959.325766594671,0,0,0.6963539989018157,52.0,0
Healthcare,88084.14288705206,3,0,0.1875215163172076,22.0,0
E-commerce,57309.930697561,4,1,0.1703005228302568,25.0,0
Finance,54765.22842960479,3,4,0.0304813390789808,15.0,0
Healthcare,15710.049502463757,0,0,0.743675648651021,43.0,0
Healthcare,56915.341224197,2,1,0.2835271940231726,13.0,0
Finance,87536.85133294185,7,9,0.2531810847511759,27.0,1
Finance,51518.12038306324,1,1,0.0944413762942629,11.0,0
Healthcare,297204.38807950483,0,0,0.1919289327242271,9.0,0
SaaS,77313.1810787486,2,1,0.3155355729232387,18.0,0
Healthcare,50508.32872281107,4,0,0.2337654746326088,5.0,0
SaaS,56357.46735545238,3,4,0.1024425630816336,20.0,1
SaaS,54335.605883740456,7,1,0.3307340710501081,20.0,1
Finance,69645.91010325622,11,5,0.3469528725066376,37.0,1
SaaS,20736.84406727075,2,1,0.1173349270245223,4.0,0
Manufacturing,12711.297813695082,4,3,0.1665124220381311,14.0,0
SaaS,46144.82832047012,5,5,0.3658976073599113,19.0,1
SaaS,92787.0204144223,2,3,0.151721880824218,7.0,1
Healthcare,67353.03900728907,2,0,0.1121800531351239,3.0,0
E-commerce,54266.50901470292,4,3,0.1953995127567258,40.0,1
E-commerce,161124.17179595068,1,4,0.1039144960074209,7.0,1
SaaS,47297.80952938055,3,0,0.4336130455185459,13.0,0
Manufacturing,15286.34788755054,1,0,0.7469623913694533,22.0,0
Finance,40765.733803543895,14,8,0.5842731438173664,26.0,1
Finance,29220.58639463949,3,1,0.0359932635803774,21.0,0
E-commerce,373452.607367652,3,2,0.1084241258368312,7.0,1
E-commerce,38142.88380192997,8,3,0.3165461943011839,11.0,1
Finance,295668.71253214515,1,0,0.2788979066055169,6.0,0
Healthcare,51983.83660685636,1,0,0.162950108964537,9.0,0
Finance,56928.10061608657,4,1,0.1601933859936129,16.0,0
Healthcare,17371.615188734202,1,1,0.8440217920016989,39.0,0
E-commerce,285960.3098172687,1,1,0.1392038817495518,5.0,0
SaaS,265671.5538137091,4,5,0.3158899946442242,6.0,1
Healthcare,53810.06242681408,1,0,0.0895454127907596,14.0,0
Healthcare,177489.98846215187,8,5,0.3871941507847239,19.0,1
Finance,143448.69644892088,1,2,0.3630883554805263,6.0,0
Healthcare,268553.371970468,4,6,0.3418727723647636,20.0,1
SaaS,204469.70645698105,1,0,0.1784543264474779,4.0,0
Manufacturing,48184.02592168113,7,2,0.2638164356529323,19.0,1
E-commerce,75700.66947968739,3,5,0.0779295668461859,18.0,1
Finance,201138.62287721847,2,3,0.4135465893807458,6.0,1
E-commerce,27407.23901096725,3,0,0.193759906979482,14.0,0
E-commerce,200436.15461123156,4,7,0.3914029520720019,8.0,1
E-commerce,97482.07981373172,2,3,0.1293594022534337,13.0,1
SaaS,41929.30200633217,1,0,0.1850715098073304,13.0,0
Healthcare,51647.89828403341,7,2,0.193894240299484,16.0,1
Healthcare,119925.499620783,3,2,0.2202683540734274,11.0,1
Finance,72867.33138808091,7,7,0.2885653563361918,24.0,1
Finance,23460.91103527024,12,9,0.3346541908295199,29.0,1
Finance,44417.67949244126,1,0,0.1807519622978474,21.0,0
SaaS,27349.72544097905,3,0,0.614028411611587,29.0,0
SaaS,13132.258708265765,2,0,0.8409794123238207,25.0,0
SaaS,16155.179458175044,4,0,0.7904111922670426,41.0,0
Finance,99840.29539513688,2,1,0.2353832298281673,42.0,0
Manufacturing,133570.14571364986,0,0,0.1801723670990486,9.0,0
Manufacturing,16856.776063163074,1,0,0.2835271940231726,62.0,0
E-commerce,44054.56908089112,5,2,0.3560533460808011,11.0,0
Manufacturing,8999.021065843803,1,0,0.5881492839497509,17.0,0
SaaS,37138.603303434975,1,1,0.0956303514255591,18.0,0
Manufacturing,41875.34596659706,3,3,0.156678464853508,30.0,0
Finance,61633.327665149474,5,1,0.3085036625482796,26.0,0
Healthcare,124096.39781130623,4,1,0.1864591086658982,9.0,0
Finance,28519.028872373223,0,0,0.1165465526445456,9.0,0
Finance,125559.5156429859,5,3,0.1985493543559357,9.0,0
Finance,457285.8197041577,5,10,0.3281112664072979,5.0,1
SaaS,55977.39885897052,3,4,0.1303228547727064,22.0,1
E-commerce,9341.962326645682,2,1,0.2835271940231726,75.0,0
SaaS,263177.24122727034,2,2,0.0714362516614847,10.0,1
Finance,126953.61920537413,5,1,0.2883029813414962,12.0,1
E-commerce,148177.75513366016,2,2,0.1207306279572365,4.0,1
SaaS,48071.87094843753,2,1,0.4413404976436096,8.0,0
Healthcare,408942.039498496,3,3,0.5416016599875837,18.0,1
SaaS,309517.77336413687,0,0,0.2675268076046845,11.0,0
Healthcare,269491.89171664254,0,0,0.2691738391490994,7.0,0
Healthcare,269199.04658069444,0,0,0.1912280607645337,18.0,0
Manufacturing,80518.41423763114,1,0,0.0221501310547594,14.0,0
Healthcare,41189.03178556039,13,11,0.4465080630415466,30.0,1
SaaS,22124.966105049098,3,4,0.3429513379922827,11.0,0
E-commerce,45866.193832655095,9,7,0.2975387222772681,34.0,1
SaaS,11242.979858236224,3,0,0.5624992522985397,51.0,0
Finance,16676.34231134207,1,0,0.8384393183757122,53.0,0
Finance,289715.20092040143,2,6,0.2651690878066409,3.0,1
Finance,74624.63378690553,0,0,0.1619091313626914,30.0,0
SaaS,77399.11014036444,3,3,0.2916556553025055,14.0,0
Healthcare,31967.258133908705,3,1,0.1752828130796687,8.0,0
Finance,137523.8370385797,2,1,0.0876326650561291,11.0,0
Manufacturing,20942.412720842374,9,6,0.3041520736772824,44.0,1
SaaS,53318.30200900624,1,1,0.0943248774610962,5.0,0
Finance,73211.39440912256,0,0,0.1877663987817457,9.0,0
SaaS,9099.332670248974,1,0,0.5456619614052638,38.0,0
SaaS,89194.625940758,3,0,0.3878601498148686,23.0,0
Finance,78426.40655131482,3,2,0.3042836632399847,26.0,0
Healthcare,241030.411709273,7,5,0.3070303915376196,15.0,1
E-commerce,476169.1805449698,1,1,0.1483526911877161,7.0,0
SaaS,53585.1038335042,4,3,0.1578424316617329,13.0,0
